"TagID","TrapDate","ObsDate","lastObsDate","BranchNum","Group","SiteID","Node","NodeOrder","Direction","Migration","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment"
"3DD.00775EA832",2018-10-01,2018-10-01 08:14:31,2018-10-01 12:10:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE366",2018-10-01,2018-10-01 08:00:36,2018-10-01 09:22:29,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EF01C",2018-10-01,2018-10-01 12:46:24,2018-10-01 14:04:31,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFA85",2018-10-01,2018-10-01 12:34:56,2018-10-01 16:50:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFA85",2018-10-01,2019-03-21 19:31:34,2019-03-21 19:31:34,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFA8D",2018-10-01,2018-10-01 07:21:58,2018-10-01 11:06:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFA8D",2018-10-01,2019-02-14 19:05:38,2019-02-14 19:05:38,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFB13",2018-10-01,2018-10-01 12:13:31,2018-10-01 15:55:28,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFB13",2018-10-01,2019-03-28 09:09:53,2019-03-28 09:10:26,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFB13",2018-10-01,2019-04-02 18:50:34,2019-04-02 18:51:30,1,"Tucannon","UTR","UTR",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFB13",2018-10-01,2019-04-04 10:31:54,2019-04-10 10:14:57,1,"Tucannon","TFH","TUCH",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFB13",2018-10-01,2019-05-02 00:59:24,2019-05-02 00:59:25,1,"Tucannon","MTR","MTR",3,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EFB13",2018-10-01,2019-05-02 23:32:21,2019-05-02 23:32:21,1,"Tucannon","LTR","LTR",2,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EFFC7",2018-10-01,2018-10-01 07:44:03,2018-10-01 10:47:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F0491",2018-10-01,2018-10-01 12:44:55,2018-10-01 15:02:17,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F1EB7",2018-10-01,2018-10-01 08:26:54,2018-10-01 09:46:14,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2540",2018-10-01,2018-10-01 07:41:24,2018-10-01 11:40:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2540",2018-10-01,2018-10-09 19:26:27,2018-10-09 19:26:27,16,"Selway","SW1","SW1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2BA3",2018-10-01,2018-10-01 07:54:53,2018-10-01 10:46:31,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2BA3",2018-10-01,2019-04-04 17:19:21,2019-04-04 17:19:21,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2BA3",2018-10-01,2019-04-05 06:54:03,2019-04-05 06:54:03,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F2BA3",2018-10-01,2019-04-17 16:57:10,2019-04-17 16:57:10,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2018-10-01 07:50:59,2018-10-01 10:10:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-03-31 05:58:32,2019-03-31 06:02:38,1,"Tucannon","LTR","LTR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-04-01 10:05:23,2019-04-01 10:05:57,1,"Tucannon","MTR","MTR",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-04-04 07:05:09,2019-04-04 07:06:20,1,"Tucannon","UTR","UTR",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-04-05 15:46:23,2019-04-05 16:14:35,1,"Tucannon","TFH","TUCH",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-04-26 06:15:32,2019-04-26 06:15:32,1,"Tucannon","MTR","MTR",3,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F309F",2018-10-01,2019-04-27 08:12:01,2019-04-27 08:12:01,1,"Tucannon","LTR","LTR",2,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4FB2",2018-10-01,2018-10-01 12:12:41,2018-10-01 14:47:24,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4FB2",2018-10-01,2019-05-03 18:12:52,2019-05-03 18:13:52,21,"SFSalmon","ESS","ESSB0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4FB2",2018-10-01,2019-05-04 14:38:36,2019-05-04 14:38:36,21,"SFSalmon","ESS","ESSA0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F61C0",2018-10-01,2018-10-01 08:16:28,2018-10-01 12:11:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F67C8",2018-10-01,2018-10-01 07:51:43,2018-10-01 12:08:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8032",2018-10-01,2018-10-01 07:42:16,2018-10-01 11:17:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8032",2018-10-01,2019-03-22 19:38:11,2019-03-22 19:38:11,16,"Selway","SW1","SW1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F81A2",2018-10-01,2018-10-01 08:01:40,2018-10-01 09:54:10,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8564",2018-10-01,2018-10-01 08:13:35,2018-10-01 11:05:31,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8564",2018-10-01,2019-04-07 14:41:30,2019-04-07 14:41:30,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDC17",2018-10-01,2018-10-01 07:21:06,2018-10-01 09:32:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FF8FB",2018-10-01,2018-10-01 07:39:50,2018-10-01 10:03:06,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FF8FB",2018-10-01,2019-03-21 04:21:03,2019-03-21 04:21:03,7,"Lapwai","LAP","LAPB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FF8FB",2018-10-01,2019-03-21 04:21:20,2019-03-21 04:27:11,7,"Lapwai","LAP","LAPA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FFB53",2018-10-01,2018-10-01 07:53:25,2018-10-01 10:19:03,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FFB53",2018-10-01,2019-03-16 21:12:23,2019-03-16 21:12:23,21,"SFSalmon","SFG","SFG",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FFB53",2018-10-01,2019-03-24 03:27:26,2019-03-24 03:27:26,21,"SFSalmon","KRS","KRS",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E717E",2018-10-02,2018-10-02 12:12:10,2018-10-02 14:01:51,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E7425",2018-10-02,2018-10-02 07:16:27,2018-10-02 10:45:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E7425",2018-10-02,2019-04-07 12:42:48,2019-04-07 12:42:48,21,"SFSalmon","SFG","SFG",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E7D3B",2018-10-02,2018-10-02 07:23:25,2018-10-02 16:05:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E7D3B",2018-10-02,2019-04-30 15:55:03,2019-04-30 15:55:03,12,"Lolo","LC1","LC1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9872",2018-10-02,2018-10-02 08:36:14,2018-10-02 11:16:25,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E9872",2018-10-02,2019-03-21 21:41:16,2019-03-21 21:41:16,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA35A",2018-10-02,2018-10-02 07:27:08,2018-10-03 07:22:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2018-10-02 12:12:54,2018-10-02 16:25:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-03-24 17:05:37,2019-03-24 17:05:37,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-03-26 06:16:34,2019-03-26 06:16:39,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-04-17 19:42:14,2019-04-17 19:42:14,11,"ImnahaRiver","IR3","IR3B0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-04-17 19:45:46,2019-04-17 19:45:46,11,"ImnahaRiver","IR3","IR3A0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-05-04 00:09:03,2019-05-04 00:09:03,11,"ImnahaRiver","IR4","IR4A0",7,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-05-04 00:57:02,2019-05-04 00:57:02,11,"ImnahaRiver","IR5","IR5A0",12,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-05-11 20:20:02,2019-05-11 20:20:02,11,"ImnahaRiver","IR3","IR3A0",5,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EAFAF",2018-10-02,2019-05-11 20:22:30,2019-05-11 20:22:30,11,"ImnahaRiver","IR3","IR3B0",4,"Down","Downstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775EB23A",2018-10-02,2018-10-02 08:43:02,2018-10-02 11:28:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB248",2018-10-02,2018-10-02 12:31:49,2018-10-02 13:50:01,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB248",2018-10-02,2019-03-18 05:40:13,2019-03-18 05:40:13,19,"GrandeRonde","UGR","UGR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EB7DE",2018-10-02,2018-10-02 07:55:43,2018-10-02 12:12:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE396",2018-10-02,2018-10-02 12:26:21,2018-10-02 14:29:18,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEBD5",2018-10-02,2018-10-02 07:24:48,2018-10-02 10:59:36,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEC4B",2018-10-02,2018-10-02 07:17:56,2018-10-02 10:43:23,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EEC4B",2018-10-02,2019-03-23 11:07:52,2019-03-23 11:07:52,15,"Lochsa","LRL","LRL",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F17AB",2018-10-02,2018-10-02 07:57:25,2018-10-02 10:16:39,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F17AB",2018-10-02,2019-04-20 10:27:49,2019-04-20 10:27:49,8,"Potlatch","POTREF","POTREF",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F251F",2018-10-02,2018-10-02 12:18:46,2018-10-02 15:43:04,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F251F",2018-10-02,2019-04-13 14:51:56,2019-04-13 14:51:56,21,"SFSalmon","SFG","SFG",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F251F",2018-10-02,2019-05-03 15:50:49,2019-05-03 15:50:49,21,"SFSalmon","ESS","ESSB0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F417F",2018-10-02,2018-10-02 12:18:02,2018-10-02 13:56:42,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F417F",2018-10-02,2019-03-17 03:46:13,2019-03-17 03:46:13,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F417F",2018-10-02,2019-03-17 03:47:36,2019-03-17 03:47:57,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F43E8",2018-10-02,2018-10-02 07:23:59,2018-10-02 10:04:55,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F45B5",2018-10-02,2018-10-02 12:25:06,2018-10-02 15:07:30,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F493A",2018-10-02,2018-10-02 07:31:26,2018-10-02 09:07:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F493A",2018-10-02,2019-03-28 19:09:53,2019-03-28 19:09:53,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F49EE",2018-10-02,2018-10-02 07:17:09,2018-10-02 11:36:45,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F735D",2018-10-02,2018-10-02 07:06:01,2018-10-03 07:57:43,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F8C6D",2018-10-02,2018-10-02 12:24:25,2018-10-02 21:44:30,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F904D",2018-10-02,2018-10-02 12:19:31,2018-10-02 14:55:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F9F51",2018-10-02,2018-10-02 07:56:38,2018-10-02 10:08:50,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F9F51",2018-10-02,2019-04-06 18:33:14,2019-04-06 18:33:14,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FB92D",2018-10-02,2018-10-02 07:15:37,2018-10-02 11:58:05,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FB92D",2018-10-02,2019-03-17 20:41:34,2019-03-17 20:41:34,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FB92D",2018-10-02,2019-03-17 20:42:32,2019-03-17 20:42:32,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDC38",2018-10-02,2018-10-02 07:15:04,2019-03-23 04:05:12,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FDC38",2018-10-02,2019-03-26 11:00:00,2019-03-26 11:00:00,2,"Penawawa","PENAWC","PENAWC",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FEE9A",2018-10-02,2018-10-02 12:32:28,2018-10-02 14:55:08,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FEE9A",2018-10-02,2019-03-18 13:25:36,2019-03-18 13:25:36,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775FEE9A",2018-10-02,2019-03-18 13:25:46,2019-03-18 13:25:46,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.003BD989E7",2018-10-03,2018-10-03 07:49:09,2018-10-04 03:50:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E5310",2018-10-03,2018-10-03 07:40:42,2018-10-03 11:43:11,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6C65",2018-10-03,2018-10-03 09:35:33,2018-10-03 14:12:51,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E6F34",2018-10-03,2018-10-03 08:16:01,2018-10-03 11:16:29,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E8272",2018-10-03,2018-10-03 07:08:13,2018-10-03 08:52:13,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775E8272",2018-10-03,2019-04-17 15:27:26,2019-04-27 13:05:38,17,"LookingGlass","LOOH","LOOKGC",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA6E6",2018-10-03,2018-10-03 07:25:28,2018-10-03 11:43:06,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EA7FC",2018-10-03,2018-10-03 07:34:33,2018-10-03 10:48:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECB8B",2018-10-03,2018-10-03 07:35:17,2018-10-03 10:21:22,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECB8B",2018-10-03,2019-03-20 00:49:08,2019-03-20 00:49:08,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECB8B",2018-10-03,2019-03-20 07:59:40,2019-03-20 07:59:40,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECB8B",2018-10-03,2019-03-25 00:13:18,2019-03-25 00:13:18,11,"ImnahaRiver","BSC","BSCB0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775ECB8B",2018-10-03,2019-03-25 00:17:39,2019-03-25 00:17:39,11,"ImnahaRiver","BSC","BSCA0",5,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EE646",2018-10-03,2018-10-03 08:14:34,2018-10-03 10:13:03,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFC9C",2018-10-03,2018-10-03 08:13:49,2018-10-03 11:44:33,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775EFC9C",2018-10-03,2019-05-01 14:36:06,2019-05-01 14:36:06,21,"SFSalmon","ESS","ESSA0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F09A9",2018-10-03,2018-10-03 09:02:58,2018-10-03 10:54:40,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F09A9",2018-10-03,2019-03-27 23:18:16,2019-03-27 23:18:16,26,"UpperSalmon","USE","USE",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F19FA",2018-10-03,2018-10-03 07:55:47,2018-10-03 13:26:53,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F3E7A",2018-10-03,2018-10-03 07:41:32,2018-10-03 09:37:12,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F3FDC",2018-10-03,2018-10-03 12:38:36,2018-10-03 15:35:12,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4087",2018-10-03,2018-10-03 08:52:56,2018-10-03 12:06:20,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4087",2018-10-03,2019-04-05 05:48:04,2019-04-05 05:48:04,21,"SFSalmon","SFG","SFG",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4087",2018-10-03,2019-04-23 15:48:11,2019-04-23 15:48:19,21,"SFSalmon","ESS","ESSA0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F47EB",2018-10-03,2018-10-03 09:30:38,2018-10-03 12:04:28,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F47EB",2018-10-03,2019-05-01 18:15:27,2019-05-01 18:15:27,18,"Wallowa","WR1","WR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F47EB",2018-10-03,2019-05-09 07:00:00,2019-05-09 07:00:00,18,"Wallowa","LOSTIW","LOSTIW",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4E58",2018-10-03,2018-10-03 07:33:00,2018-10-03 12:07:24,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4E58",2018-10-03,2018-12-20 06:14:30,2018-12-20 06:14:30,9,"JosephCreek","JOC","JOCB0",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4E58",2018-10-03,2018-12-20 06:15:16,2018-12-23 05:13:55,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F4E58",2018-10-03,2018-12-23 05:14:06,2019-03-17 14:57:21,9,"JosephCreek","JOC","JOCB0",2,"Down","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F4E58",2018-10-03,2019-03-17 14:57:47,2019-03-17 14:57:47,9,"JosephCreek","JOC","JOCA0",3,"Up","Upstream",TRUE,"TRUE","FALSE",TRUE,""
"3DD.00775F56EC",2018-10-03,2018-10-03 09:11:57,2018-10-03 15:00:02,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5A09",2018-10-03,2018-10-03 07:42:31,2018-10-03 10:09:21,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5A09",2018-10-03,2019-04-07 12:04:43,2019-04-07 12:04:43,1,"Tucannon","LTR","LTR",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5BA1",2018-10-03,2018-10-03 07:39:06,2018-10-03 10:11:08,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5BA1",2018-10-03,2019-05-05 17:23:31,2019-05-05 17:23:31,11,"ImnahaRiver","IR3","IR3B0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F5BA1",2018-10-03,2019-05-15 10:04:26,2019-05-15 10:04:26,11,"ImnahaRiver","IR5","IR5A0",12,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F6828",2018-10-03,2018-10-03 07:47:26,2018-10-03 10:12:54,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F7294",2018-10-03,2018-10-03 07:27:13,2018-10-03 10:24:00,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F7EDC",2018-10-03,2018-10-03 07:42:03,2018-10-03 09:21:48,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F87EE",2018-10-03,2018-10-03 07:26:43,2018-10-03 12:14:15,NA,NA,"LGRLDR","GRA",1,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F87EE",2018-10-03,2019-04-03 19:03:02,2019-04-04 05:38:24,11,"ImnahaRiver","IR1","IR1",2,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F87EE",2018-10-03,2019-04-04 13:40:58,2019-04-04 13:41:09,11,"ImnahaRiver","IR2","IR2",3,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
"3DD.00775F87EE",2018-10-03,2019-04-30 15:03:57,2019-04-30 15:03:57,11,"ImnahaRiver","IR3","IR3B0",4,"Up","Upstream",TRUE,"TRUE","TRUE",TRUE,""
